"SPECIES_CD","LIFE_STAGE","PRES","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","SD_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal"
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263579.790038803,75228.2043997728,"8",9572.037109375,-14.3207416534424,0.125072106719017,1.74258995056152,-0.461227387189865,-0.290234088897705,-13,-229,1.00004005432129,30.0843067169189,6.17062187194824,35.5841026306152,23.9014492034912,6.90618848800659,36.1187973022461
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262882.610382512,74718.7484710048,"8",9086.21484375,-13.5096244812012,0.248974993824959,3.38152408599854,1.20606195926666,0.105326697230339,402,-173,1.00038003921509,30.1258392333984,6.16169023513794,35.5754547119141,23.9178085327148,6.90003108978271,36.0802268981934
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262877.430884259,74747.5256571713,"8",9070.859375,-12.5738353729248,0.231842204928398,3.26809310913086,0.278160095214844,0.23158760368824,-13,-118,1.00002598762512,30.1257514953613,6.16194486618042,35.5765762329102,23.9174556732178,6.89945888519287,36.0831336975098
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263580.964275743,75844.1094245939,"6",9315.224609375,-8.58881282806396,0.0821371898055077,1.07607102394104,-0.285728514194489,0.0456302687525749,-13,-7,1.00006496906281,30.0764312744141,6.17722034454346,35.6052055358887,23.8859405517578,6.89803838729858,36.194637298584
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263653.688616109,75833.3704204333,"6",9396.4375,-9.98521995544434,0.07578194886446,1.03694105148315,-0.34840390086174,-0.182462602853775,-13,-7,1.00002801418304,30.0722141265869,6.17765474319458,35.6033363342285,23.8851299285889,6.90043354034424,36.1925048828125
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263658.990483551,75344.8847290928,"8",9602.3310546875,-13.4603271484375,0.129423394799232,1.77844905853271,-0.139118194580078,0.0506945103406906,-13,-173,1.00006294250488,30.0785655975342,6.17235898971558,35.5868072509766,23.8975639343262,6.90646934509277,36.1313323974609
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263689.240967205,75351.671956679,"8",9630.2607421875,-13.7959928512573,0.105830401182175,1.46398997306824,0.405872285366058,0.178116098046303,402,-229,1.00003004074097,30.0770988464355,6.17251491546631,35.5862808227539,23.8969860076904,6.90709114074707,36.1308212280273
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263931.605937129,75544.4406152659,"8",9789.4892578125,-19.2490863800049,0.609291195869446,8.37820053100586,1.5467449426651,0.503950178623199,402,-507,1.0008430480957,30.0633716583252,6.17538356781006,35.5865898132324,23.8880462646484,6.91031646728516,36.1453247070312
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263941.798005074,75523.4413213917,"8",9807.7734375,-21.7146625518799,0.382715791463852,5.24618101119995,-1.72641801834106,-0.700027585029602,-13,-619,1.00052404403687,30.0633430480957,6.17513561248779,35.5855827331543,23.8883895874023,6.910719871521,36.1419868469238
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283479.879799412,123122.955012621,"3",2462.69555664062,-5.87259912490845,0.0226370394229889,0.312540411949158,-0.0790824890136719,-0.0181705690920353,-13,-7,1.00000095367432,30.4681987762451,6.02083587646484,35.5109748840332,23.126148223877,6.93706321716309,36.515811920166
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279842.948069297,111024.374724512,"1",4959.74755859375,-6.52223968505859,0.0754977986216545,1.03709197044373,0.28426930308342,0.0113322902470827,-13,-7,1.00002300739288,30.460542678833,6.0986499786377,35.5208740234375,23.2363395690918,6.92816972732544,36.2209129333496
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",279842.948069297,111024.374724512,"1",4959.74755859375,-6.52223968505859,0.0754977986216545,1.03709197044373,0.28426930308342,0.0113322902470827,-13,-7,1.00002300739288,30.460542678833,6.0986499786377,35.5208740234375,23.2363395690918,6.92816972732544,36.2209129333496
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284255.696597771,106520.213582962,"6",11180.51953125,-25.8985462188721,0.91203361749649,12.6338701248169,-0.658561706542969,-1.00387895107269,-846,-619,1.00042998790741,30.3431167602539,6.13327884674072,35.5188407897949,23.8358669281006,6.90139722824097,36.1160125732422
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284255.696597771,106520.213582962,"6",11180.51953125,-25.8985462188721,0.91203361749649,12.6338701248169,-0.658561706542969,-1.00387895107269,-846,-619,1.00042998790741,30.3431167602539,6.13327884674072,35.5188407897949,23.8358669281006,6.90139722824097,36.1160125732422
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284136.407178136,118840.802171223,"3",4513.41650390625,-7.21155834197998,0.201372101902962,2.68138098716736,0.177307099103928,0.763992428779602,819,104,1.00033605098724,30.4888439178467,6.06376647949219,35.5109748840332,23.302225112915,6.93706321716309,36.2485008239746
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284150.285633395,118874.124363341,"1",4513.91943359375,-6.53525686264038,0.293960511684418,3.93877196311951,2.10981392860413,0.935981929302216,1236,104,1.0007050037384,30.4889392852783,6.06358051300049,35.5109748840332,23.3026676177979,6.93706321716309,36.2504615783691
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284555.086326924,113863.68743051,"8",7459.9765625,-9.06136512756348,0.0280469302088022,0.391301900148392,0.0337219201028347,0.0439131483435631,-13,48,1.00000095367432,30.4575576782227,6.09955453872681,35.5109748840332,23.5214996337891,6.91855430603027,35.9570159912109
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284554.198036265,113844.848622664,"8",7472.04736328125,-9.01455116271973,0.0351087301969528,0.495158314704895,-0.0945053100585938,-0.0439808405935764,-13,48,1.00000703334808,30.4573421478271,6.09966325759888,35.5109748840332,23.522439956665,6.91830635070801,35.9569969177246
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285367.975787763,114885.814141206,"3",7386.63134765625,-12.1647472381592,0.0520281083881855,0.718507528305054,0.0196495093405247,-0.00566460099071264,-13,-118,1.00001001358032,30.465648651123,6.09192371368408,35.5109748840332,23.5449714660645,6.93010950088501,35.8795394897461
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285368.968217506,114888.036117805,"3",7386.63134765625,-12.1647472381592,0.0520281083881855,0.718507528305054,0.0196495093405247,-0.00566460099071264,-13,-118,1.00001001358032,30.465648651123,6.09192371368408,35.5109748840332,23.5449714660645,6.93010950088501,35.8795394897461
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286480.790235278,114478.585292314,"6",8664.3876953125,-7.54309225082397,0.0218101497739553,0.280246287584305,-0.102251097559929,0.0140977995470166,402,271,1.00000596046448,30.4590911865234,6.08740520477295,35.5109748840332,23.6472015380859,6.93018293380737,35.7496948242188
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286480.790235278,114478.585292314,"6",8664.3876953125,-7.54309225082397,0.0218101497739553,0.280246287584305,-0.102251097559929,0.0140977995470166,402,271,1.00000596046448,30.4590911865234,6.08740520477295,35.5109748840332,23.6472015380859,6.93018293380737,35.7496948242188
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285545.961881566,113169.792183704,"5",8694.986328125,-14.3043212890625,0.108042500913143,1.5183709859848,-0.158561706542969,-0.0477339699864388,-13,-62,1.00000500679016,30.4457187652588,6.0993127822876,35.5109748840332,23.6324100494385,6.91266012191772,35.8604927062988
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285545.961881566,113169.792183704,"5",8694.986328125,-14.3043212890625,0.108042500913143,1.5183709859848,-0.158561706542969,-0.0477339699864388,-13,-62,1.00000500679016,30.4457187652588,6.0993127822876,35.5109748840332,23.6324100494385,6.91266012191772,35.8604927062988
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285630.317064997,114784.451496929,"4",7688.052734375,-10.6581230163574,0.0283668506890535,0.386476814746857,0.120925903320312,0.0381565093994141,-13,-7,1.00000298023224,30.4640598297119,6.09121036529541,35.5109748840332,23.5699977874756,6.92987203598022,35.8477668762207
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285635.279037966,114795.561481206,"4",7688.91015625,-10.671124458313,0.0237886290997267,0.331730604171753,-0.0719223022460938,-0.0127560496330261,-13,-7,1.00000095367432,30.4641532897949,6.09114122390747,35.5109748840332,23.5700054168701,6.92996263504028,35.8473892211914
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286452.796545211,113665.24890302,"8",8976.9716796875,-14.791919708252,0.159603804349899,2.1913149356842,-0.077972412109375,0.269843399524689,402,-62,1.00010001659393,30.44948387146,6.09086847305298,35.5109748840332,23.6770172119141,6.92333984375,35.7561149597168
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286452.796545211,113665.24890302,"8",8976.9716796875,-14.791919708252,0.159603804349899,2.1913149356842,-0.077972412109375,0.269843399524689,402,-62,1.00010001659393,30.44948387146,6.09086847305298,35.5109748840332,23.6770172119141,6.92333984375,35.7561149597168
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283079.482549516,106171.716867545,"6",10150.494140625,-9.57255458831787,0.0263360906392336,0.357450485229492,0.0881576463580132,0.0464245602488518,-13,159,1.00000298023224,30.3404884338379,6.1444296836853,35.5408821105957,23.7792625427246,6.89663982391357,36.2151260375977
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283076.542927797,106158.404917767,"6",10149.6357421875,-9.56355667114258,0.0538395904004574,0.735758423805237,-0.310894012451172,-0.0651175528764725,-13,159,1.00002002716064,30.3403167724609,6.14450407028198,35.5412330627441,23.7793922424316,6.89661312103271,36.2155227661133
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",277875.674308495,110850.016776714,"8",3049.49755859375,-4.41757965087891,0.00699392799288034,0.0974135920405388,-0.0217647608369589,-0.00957698374986649,-13,-7,1,30.4813270568848,6.06656789779663,35.5211296081543,23.0562305450439,6.94012832641602,36.1021347045898
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",277875.674308495,110850.016776714,"8",3049.49755859375,-4.41757965087891,0.00699392799288034,0.0974135920405388,-0.0217647608369589,-0.00957698374986649,-13,-7,1,30.4813270568848,6.06656789779663,35.5211296081543,23.0562305450439,6.94012832641602,36.1021347045898
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",277633.698659801,110909.550850408,"8",2790,-3.87948513031006,0.0103529803454876,0.143012195825577,-0.043684009462595,-0.0176823493093252,-13,48,1,30.4841728210449,6.06025838851929,35.5228843688965,23.0294151306152,6.94037008285522,36.069938659668
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",277633.698659801,110909.550850408,"8",2790,-3.87948513031006,0.0103529803454876,0.143012195825577,-0.043684009462595,-0.0176823493093252,-13,48,1,30.4841728210449,6.06025838851929,35.5228843688965,23.0294151306152,6.94037008285522,36.069938659668
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",276754.336614976,111161.527590787,"8",2005.26916503906,-4.13372707366943,0.0330344401299953,0.460358291864395,0.0586509704589844,0.0309454798698425,-13,-7,1.00000095367432,30.4929828643799,6.03360891342163,35.5293960571289,22.9296722412109,6.94374465942383,35.9056129455566
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",276754.336614976,111161.527590787,"8",2005.26916503906,-4.13372707366943,0.0330344401299953,0.460358291864395,0.0586509704589844,0.0309454798698425,-13,-7,1.00000095367432,30.4929828643799,6.03360891342163,35.5293960571289,22.9296722412109,6.94374465942383,35.9056129455566
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",277093.058378219,111259.840450753,"8",2386.6904296875,-4.39189100265503,0.0147829102352262,0.200915604829788,0.0847759172320366,0.0435955189168453,-13,-7,1.00000095367432,30.4899387359619,6.04081201553345,35.5260848999023,22.9557628631592,6.94171857833862,35.9672203063965
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",277084.01674388,111256.465297053,"8",2374.61938476562,-4.36915159225464,0.0098003912717104,0.134986594319344,0.0292568206787109,-0.00218721106648445,-13,-7,1,30.490026473999,6.04064035415649,35.5261611938477,22.9551239013672,6.94176054000854,35.9655952453613
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",278316.129619482,108512.86455675,"1",4416.23388671875,-7.57170629501343,0.00966621655970812,0.133772894740105,-0.0005340576171875,-0.00309178489260375,-13,-7,1,30.4590473175049,6.10886335372925,35.521728515625,23.2479610443115,6.93828201293945,36.172435760498
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",280764.924866618,108712.305649168,"5",6783.39111328125,-9.1479434967041,0.0653002932667732,0.884700775146484,0.056282039731741,0.0601359009742737,-13,-7,1.00001895427704,30.416410446167,6.12951850891113,35.5109748840332,23.4645690917969,6.91511344909668,36.2554092407227
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282566.715024027,111292.260500172,"8",7466.74267578125,-5.02970695495605,0.0993392318487167,1.3744740486145,0.281730711460114,0.102725900709629,-13,215,1.00002694129944,30.4380302429199,6.11572694778442,35.5112113952637,23.4864959716797,6.89328098297119,36.1685066223145
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282569.694543728,111298.925720864,"8",7467.6005859375,-5.05585908889771,0.0999035015702248,1.36809694766998,-0.246660202741623,0.0262015201151371,-13,215,1.00004494190216,30.4381427764893,6.11566781997681,35.5112152099609,23.4863796234131,6.89331388473511,36.16796875
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283286.437502137,112616.115293794,"8",7380.12353515625,-9.94491291046143,0.377135097980499,5.20133781433105,0.884540617465973,-0.151920005679131,-13,-7,1.00044298171997,30.4503612518311,6.10781955718994,35.511474609375,23.4758358001709,6.90382146835327,36.0879974365234
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283277.329723087,112623.813808245,"8",7370.9814453125,-10.7678346633911,0.312588602304459,4.18785810470581,-0.911594390869141,0.0985838398337364,-13,-7,1.00043797492981,30.450511932373,6.10774993896484,35.5115051269531,23.4748191833496,6.9040002822876,36.0881805419922
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284642.942772647,114138.983155608,"8",7361.83935546875,-9.44994926452637,0.154403299093246,2.20831799507141,0.0538330115377903,0.116244196891785,-13,48,1.00002098083496,30.4601249694824,6.09787940979004,35.5109748840332,23.5163803100586,6.92188215255737,35.9487075805664
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284642.942772647,114138.983155608,"8",7361.83935546875,-9.44994926452637,0.154403299093246,2.20831799507141,0.0538330115377903,0.116244196891785,-13,48,1.00002098083496,30.4601249694824,6.09787940979004,35.5109748840332,23.5163803100586,6.92188215255737,35.9487075805664
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283865.219681016,114242.683724817,"1",6687.1591796875,-5.41737365722656,0.0543280988931656,0.731068015098572,0.00605392502620816,0.0902961120009422,402,215,1.00002002716064,30.4641780853271,6.09785032272339,35.5110282897949,23.4439239501953,6.92341709136963,36.0325775146484
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",283865.219681016,114242.683724817,"1",6687.1591796875,-5.41737365722656,0.0543280988931656,0.731068015098572,0.00605392502620816,0.0902961120009422,402,215,1.00002002716064,30.4641780853271,6.09785032272339,35.5110282897949,23.4439239501953,6.92341709136963,36.0325775146484
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284943.17048884,114575.146940966,"8",7134.70703125,-10.5408096313477,0.0504030808806419,0.704363286495209,-0.0589866600930691,-0.0698098689317703,-13,-7,1.00000405311584,30.4636001586914,6.09486818313599,35.5109748840332,23.5224914550781,6.92674541473389,35.9213676452637
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284947.224477786,114570.741168686,"8",7141.7783203125,-10.6214618682861,0.0485343411564827,0.662946224212646,-0.0332031287252903,-0.0134763298556209,-13,-7,1.00001394748688,30.4635353088379,6.09487962722778,35.5109748840332,23.523120880127,6.92670392990112,35.9207191467285
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282979.271376767,114760.091011674,"3",5670.99609375,-7.29147386550903,0.281287401914597,3.92964792251587,-0.356628388166428,-0.0650457814335823,402,48,1.00003397464752,30.4722156524658,6.0918140411377,35.5156173706055,23.3379249572754,6.93083953857422,36.1342277526855
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285421.412719866,115188.593824239,"1",7310.2958984375,-9.8425931930542,0.0676645487546921,0.929878115653992,0.165752395987511,-0.0552404187619686,-13,-7,1.00001895427704,30.4685707092285,6.09033679962158,35.5109748840332,23.5371608734131,6.93239402770996,35.8820457458496
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285424.51649109,115175.319431024,"1",7321.50927734375,-10.0749158859253,0.104461200535297,1.46711802482605,-0.13814540207386,-0.0796537399291992,-13,-7,1.00000405311584,30.4684143066406,6.09038543701172,35.5109748840332,23.5381488800049,6.93230247497559,35.8810005187988
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286156.958550342,124788.372237179,"1",4644.0009765625,-7.51469564437866,0.210013195872307,2.85553407669067,-0.509733200073242,0.0368783511221409,-13,48,1.00022804737091,30.4907150268555,6.05393552780151,35.5109748840332,23.392520904541,6.91737604141235,36.57275390625
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",286167.936271902,124801.737081208,"1",4647.7880859375,-7.09290790557861,0.240767300128937,3.32289791107178,-1.04975700378418,-0.46983128786087,402,104,1.00017499923706,30.49072265625,6.05402898788452,35.5109748840332,23.3934879302979,6.91717481613159,36.5727157592773
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285465.314623131,125366.676316665,"3",3708.75732421875,-9.43914222717285,0.079856239259243,1.11884105205536,0.164009094238281,0.122505202889442,-13,-7,1.00001096725464,30.479284286499,6.04591846466064,35.5109748840332,23.3026599884033,6.92258739471436,36.640697479248
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285868.947697734,125314.97154856,"1",4134.4677734375,-8.0149621963501,0.178092002868652,2.44656801223755,0.565013885498047,0.384946197271347,402,48,1.00006997585297,30.4842987060547,6.05079507827759,35.5109748840332,23.351900100708,6.91784048080444,36.6204795837402
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285867.892307836,125322.719782233,"1",4132.39697265625,-7.87335872650146,0.161153092980385,2.21747994422913,0.698099076747894,0.419338285923004,402,48,1.00009202957153,30.4842643737793,6.05079650878906,35.5109748840332,23.3518295288086,6.9178261756897,36.6206932067871
